StartDate,EndDate,Status,IPAddress,Progress,Duration,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q1_6_TEXT,Q2,Q2_4_TEXT,Q3,Q3_1_TEXT,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q_DataPolicyViolations
26/11/2023 16:23,26/11/2023 16:33,IP Address,202.61.199.26,100,583,TRUE,26/11/2023 16:33,R_3iEiKIFv0YARxRN,,,,,49.4516,11.0867,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer,Editor",,I have heard of an appraisal tool(s),,Extremely important,,Very important,,Moderately important,,Moderately important,,Very important,,Very important,,Very important,,Very important,,Very important,,Moderately important,,Very important,,Very important,,Extremely important,,Very important,,Extremely important,,Extremely important,,Extremely important,,"I think the survey is complete, just maybe the importance of the language for search strategies, which should be considered and explained in manuscript. ",,
27/11/2023 1:32,27/11/2023 1:38,IP Address,85.148.174.2,100,344,TRUE,27/11/2023 1:38,R_2uWCtOnOGGLTAOw,,,,,51.8761,5.9769,anonymous,EN-GB,Early career researcher,,Author,,I have used an appraisal tool(s),PRISMA,Moderately important,,Very important,,Moderately important,,Very important,,Extremely important,,Extremely important,,Very important,,Very important,,Extremely important,,Very important,,Very important,,Very important,,Extremely important,,Extremely important,,Very important,,Very important,,Very important,,,,
20/11/2023 9:22,20/11/2023 9:24,IP Address,94.175.158.166,28,147,FALSE,27/11/2023 9:24,R_yE17XbuSRSTXJUB,,,,,,,anonymous,EN-GB,PhD student,,Author,,I have heard of an appraisal tool(s),,Not at all important,,Slightly important,,Not at all important,,Not at all important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/11/2023 11:50,27/11/2023 12:00,IP Address,150.82.220.27,100,567,TRUE,27/11/2023 12:00,R_30ud38JofdxCFeP,,,,,35.9838,139.7538,anonymous,EN-GB,Middle career researcher,,Author,,No experience,,Very important,,Very important,Need some explanation abuot what packages are.,Very important,,Very important,,Moderately important,,Moderately important,"Model may be equal to ""hypothesis""?",Moderately important,,Very important,,Slightly important,,Very important,,Moderately important,,Moderately important,,Very important,,Very important,,Very important,,Extremely important,,Very important,,,,
27/11/2023 20:36,27/11/2023 20:48,IP Address,31.151.115.56,100,734,TRUE,27/11/2023 20:48,R_2QrrapC0rIYEuoH,,,,,52.3882,4.8844,anonymous,EN-GB,Senior career researcher,,Author,,I have heard of an appraisal tool(s),,Slightly important,,Slightly important,,Slightly important,,Very important,,Extremely important,,Very important,,Very important,,Very important,,Very important,,Extremely important,,Moderately important,,Moderately important,,Extremely important,,Extremely important,,Moderately important,,Very important,,Extremely important,,Perhaps this is covered elsewhere in the reporting framework but it is generally useful to know the study retrieval process and screening and selection criteria for studies included in the MA. Also useful to report relevant measures of statistical fit of the MA model and predictive performance (if the MA model is used for in-sample or out-of-sample prediction).,,
27/11/2023 19:18,27/11/2023 21:34,IP Address,150.214.205.46,100,8140,TRUE,27/11/2023 21:34,R_YQ6dEBGBmNouJm9,,,,,37.1757,-3.5975,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer,Editor",,I have heard of an appraisal tool(s),,Extremely important,"Perhaps an intermediate response could involve the software for analysis being indicated but other software not. I understand that the questions mainly target the statistical analysis itself. But if the appraisal questions were meant to be broader, software for paper management and screening and for extracting data (plot digitizer...) would also need to be indicated, and failure to do so would involve an intermediate level of response. ",Extremely important,"I use R and understand the importance of citing packages. But do all softwares actually have ""packages""?",Extremely important,,Moderately important,,Very important,,Very important,"'-Some papers may not have a primary model but go straight to meta-regression. From my point of view, this would be the criterion to select NA in this question (and it would be a matter for procedural quality, rather than reporting quality). 
-The criterion specified for ""No"" is rather long and confusing. ",Extremely important,"There should be an NA option, which is when no weighting scheme was implemented",Extremely important,,Extremely important,,Extremely important,"The only case I can imagine with NA making sense is a model with no moderators. It is quite rare but the option still exists, so I'd suggest to open up the possibility for an NA option",Very important,"The last time I checked, this is quite hard to achieve for models with moderators and non-independence",Extremely important,,Extremely important,,Extremely important,,Extremely important,"It might be hard to understand for some people what a data visualisation is, but it is very important to allow checking how the data are distributed across the ranges/levels of moderators",Moderately important,"'-Might very be hard to do if the authors have requested data to the authors of individual studies and there is potential conflict in terms of authorship/ data ownewship
-The question should be more straight-forward: ""What is the importance of publishing the database for the meta-analysis""? or similar. It is confusing to read ""report the data extracted from each eligible primary study""
-The yes and no responses include question marks, which they shouldn't
",Moderately important,"'-The yes and no and NA responses include question marks, which they shouldn't",So far there is no question on the reporting of results except on heterogeneity. Probably there are many aspects to consider about the results,"Some answers require previous answer to a question on procedural quality. Why not make a combined procedural-reporting quality assessment, where the procedural element is valued right before the reporting element. E.g. 2 (simplified) questions would be:
-Did the authors adequately conduct a test of publication bias?
-Did the authors adequately report the test of publication bias?",
28/11/2023 3:56,28/11/2023 4:06,IP Address,128.218.42.47,100,572,TRUE,28/11/2023 4:06,R_3n0DO55L727VhcB,,,,,37.8021,-122.433,anonymous,EN-GB,Senior career researcher,,"Author,Reviewer",,I have used an appraisal tool(s),"AMSTAR, ROBIS",Extremely important,,Moderately important,"I feel that there is overlap between item 1 and 2 and 3, or at least some overlap. I think that this could be simplified into 1 item for which at least some component of these three is mentioned",Slightly important,see my comment on item 2,Moderately important,,Not at all important,should be sufficient to say what studies go in the meta-analysis and the structure of the variables (exposure/response). ,Very important,,Extremely important,,Slightly important,,Extremely important,,Extremely important,,Extremely important,this should also include a justification if this is not possible (e.g. small sample size),Very important,I am not sure what this means 'sensitivity analysis' - sensitivity of what? this could be important or not important at all depending on the definition of this,Extremely important,,Extremely important,,Not at all important,,Extremely important,,Extremely important,,,"The tool should be simple. For example, the first three questions should be consolidated into 1 and I'm not even sure they are that relevant to bias. There should also be if possible a test of whether these are true bias domains. ",
28/11/2023 4:22,28/11/2023 4:25,IP Address,132.198.177.51,100,208,TRUE,28/11/2023 4:25,R_AEYINQaU1SN7pEl,,,,,44.3102,-73.2285,anonymous,EN-GB,Early career researcher,,Author,,I have heard of an appraisal tool(s),,Very important,,Very important,,Very important,,Extremely important,,Moderately important,,Moderately important,,Moderately important,,Moderately important,,Moderately important,,Extremely important,,Moderately important,,Very important,,Very important,,Very important,,Extremely important,,Extremely important,,Very important,,,,
29/11/2023 0:49,29/11/2023 1:15,IP Address,86.182.12.155,100,1572,TRUE,29/11/2023 1:15,R_ut6mJN3NeZHEMVz,,,,,51.3076,0.4787,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer",,I have used an appraisal tool(s),CEESAT,Extremely important,,Extremely important,,Very important,,Extremely important,,Extremely important,I think reporting the model and code used should be mandatory in all journals to ensure repeatability of the review plus make scrutinising results easier.,Extremely important,Definitely needed as this will give some clues about the extent authors understand the model and its assumptions. ,Extremely important,,Extremely important,,Very important,,Extremely important,"Preferably these are specified in a protocol already or clear justification is made why these were selected. 
However, here I would like to have the option NA in case meta-regression wasn't performed.",Very important,,Extremely important,,Extremely important,,Extremely important,,Moderately important,"I think we are used to seeing results presented in visual formats and they do add value, e.g. in terms of distribution of effect sizes and CIs plus might show interesting patterns that wouldn't be easy to pick up solely from text.",Very important,"In general, data should be available.",Extremely important,Helps to understand the details of the study and how data was coded during the review process.,Can't think of any if MATES is used together with another appraisal tool that considers consistency in data extraction etc.,Great initiative and definitely needed. I like the simplicity of the tool and it works well for the assessment purposes. ,
29/11/2023 13:16,29/11/2023 13:23,IP Address,209.30.119.111,100,427,TRUE,29/11/2023 13:23,R_elY2kS8bEhbb5nz,,,,,36.1671,-86.7861,anonymous,EN-GB,Senior career researcher,,"Author,Reviewer,Editor",,I have heard of an appraisal tool(s),,Extremely important,,Very important,,Very important,,Very important,,Very important,,Very important,,Extremely important,,Moderately important,,Very important,,Very important,,Very important,,Very important,,Very important,,Extremely important,,Extremely important,,Very important,,Very important,,,,
22/11/2023 21:03,22/11/2023 21:13,IP Address,77.235.243.67,13,593,FALSE,29/11/2023 21:13,R_2VaaZF6ZQx9rLRO,,,,,,,anonymous,EN-GB,Senior career researcher,,Author,,I have heard of an appraisal tool(s),,Very important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/11/2023 12:48,23/11/2023 12:51,IP Address,131.217.255.200,28,191,FALSE,30/11/2023 12:51,R_8As9J8wY7rSvlyF,,,,,,,anonymous,EN-GB,Other ,,Other,,I have used an appraisal tool(s),"Cochrane, CASP, ROBINS",Moderately important,,Moderately important,,Moderately important,,Moderately important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/11/2023 4:27,24/11/2023 3:29,IP Address,192.100.192.44,33,82932,FALSE,01/12/2023 3:29,R_1jBot9cvIcY0hSn,,,,,,,anonymous,EN-GB,Middle career researcher,,Author,,I have heard of an appraisal tool(s),,Very important,,Very important,,Moderately important,,Extremely important,,Extremely important,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2023 6:13,01/12/2023 6:34,IP Address,217.151.147.6,100,1268,TRUE,01/12/2023 6:34,R_1FIXiMQTWLVjgBU,,,,,49.4841,8.374,anonymous,EN-GB,Middle career researcher,,Author,,I have used an appraisal tool(s),"PRISMA, EFSA CATs",Very important,,Extremely important,,Moderately important,,Extremely important,,Slightly important,,Extremely important,,Extremely important,"not all meta-analyses are centred around effect sizes, but in any case, weighting is important",Extremely important,,Extremely important,very important for later decision making,Very important,,Very important,,Very important,,Extremely important,,Extremely important,,Slightly important,"as long as results are presented clearly, the way of presenting does not matter",Extremely important,,Very important,"unclear what is referred to with ""descriptors""
Important, but possible to go back to the original publication if needed",are aims and objectives of the meta-analysis clearly defined,"If this research is published, it would be nice to receive and email with a copy of the publication. Best of luck with the work.",
02/12/2023 1:50,02/12/2023 2:03,IP Address,188.26.195.92,100,768,TRUE,02/12/2023 2:03,R_2e42rqsj57d9Lan,,,,,40.4789,-3.3563,anonymous,EN-GB,Middle career researcher,,Author,,I have used an appraisal tool(s),OpenMee software,Very important,processing mode and error level,Moderately important,generally the author has the data available to verify what has been reported,Moderately important,"changes in reporting mode, error level, type of functions",Slightly important,I dont know,Very important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Very important,,Extremely important,,Extremely important,,Extremely important,,Very important,,Very important,,Moderately important,,,,
02/12/2023 4:00,02/12/2023 4:08,IP Address,173.73.240.136,100,498,TRUE,02/12/2023 4:08,R_9GhuHIqkT8ZCcJb,,,,,39.037,-77.0412,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer",,I have heard of an appraisal tool(s),,Very important,,Very important,,Moderately important,,Moderately important,,Very important,,Very important,,Very important,,Moderately important,,Very important,,Extremely important,,Extremely important,,Moderately important,,Extremely important,,Extremely important,,Moderately important,,Very important,,Very important,,"Maybe these are viewed as more the systematic review process than the meta-analysis per se, but search terms and strategies, data extraction processes, interrater reliability, some sort of PRISMA flow diagram, .",,
26/11/2023 23:33,27/11/2023 1:02,IP Address,1.80.153.130,18,5352,FALSE,04/12/2023 1:02,R_2Bu4QkEzI1gEPmR,,,,,,,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer",,No experience,,Very important,,Very important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/11/2023 23:25,27/11/2023 23:30,IP Address,112.86.229.25,8,287,FALSE,04/12/2023 23:30,R_1IEhR9gPZEsaP9q,,,,,,,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer",,I have used an appraisal tool(s),metafor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/11/2023 3:02,28/11/2023 3:18,IP Address,195.169.223.153,38,991,FALSE,05/12/2023 3:18,R_3hGygdSgPInhO0P,,,,,,,anonymous,EN-GB,Middle career researcher,,Author,,No experience,,Extremely important,,Extremely important,,Very important,"Depends on the package or software used, in case there are major updates between versions I would say yes.",Extremely important,"It is important that the meta-analysis (or any data analysis) is reproducable. For that, you need the code.",Not at all important,"I don't understand what is meant with primary model in this question, so I can't really answer this question",Not at all important,"Similar to Q12, I don't understand this question/what primary model means, so I assume it is not important",,,,,,,,,,,,,,,,,,,,,,,,,
05/12/2023 23:09,05/12/2023 23:21,IP Address,130.225.21.25,100,765,TRUE,05/12/2023 23:21,R_4JcAqXiWebIQkVz,,,,,56.1567,10.2153,anonymous,EN-GB,Early career researcher,,"Author,Reviewer",,I have heard of an appraisal tool(s),,Extremely important,,Very important,"Not necessarily crucial if clear within documented code, but ideal.",Very important,"Not unresolvable if not, but clearly ideal",Extremely important,items 2 and 3 rely on this. They would be useless without then getting the code.,Extremely important,,Extremely important,,Very important,,Extremely important,,Extremely important,,Extremely important,Perhaps a bit tautological in that it is hard to imagine a scenario in which you wouldn't do this,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Moderately important,"If the appropriate summary statistics are given, then of course this is not necessary, but it is extremely useful to get a general picture of the results quickly",Very important,"Not entirely clear in this wording if it refers to simply reporting what variables are extracted in a methods sense, or if it means depositing the raw data somewhere, or even if reproducible image extraction tools etc. Some clarification would be good here.",Moderately important,"Should be ""from each eligible study"". And I suppose this means I misinterpreted the previous question, if this item is descriptions. Some clarification of how item 16 and 17 are distinct and what they mean is needed for me to confidently apply them. What does descriptions of the data mean? This is not clear enough to me currently to suggest an alternative phrasing.",,,
08/12/2023 1:32,08/12/2023 1:57,IP Address,94.239.113.204,100,1476,TRUE,08/12/2023 1:57,R_1FfHNU1iSnTvJ6J,,,,,48.7967,2.3338,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer",,I have used an appraisal tool(s),CEESAT,Very important,,Very important,,Moderately important,,Moderately important,"Reporting the code is important for transparency, but if the methods are well described/reported the analysis should be repeatable",Extremely important,,Very important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,"Does this mean that the answer will be ""no"" for articles reporting only a visual assessment of publication bias? It would be a good idea to clarify this point for future assessors. ",Extremely important,,Extremely important,,Extremely important,,Slightly important,As long as the results are reported (in the form of text or using a visualisation) I think that's fine,Extremely important,I think it's also important to report effect size estimates with the data extracted,Very important,Very important to contextualize the results of the meta-analysis,"I think another key element is the reporting on how the data was extracted from studies (the method, software/packages used to extract data from figures for example, etc.)

Also, the way in which the articles were searched, screened, etc. to form the final database are also key stages in the meta-analysis and must be well reported.",I think that such a tool is indeed necessary!,
01/12/2023 7:01,01/12/2023 7:04,IP Address,142.244.23.245,18,140,FALSE,08/12/2023 7:05,R_9LirUdDinAoeMed,,,,,,,anonymous,EN-GB,Senior career researcher,,Author,,I have heard of an appraisal tool(s),,Moderately important,,Moderately important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/12/2023 8:12,21/12/2023 8:48,IP Address,172.56.14.156,100,88536,TRUE,21/12/2023 8:48,R_3k6fgK8JXbudmFO,,,,,29.7646,-95.3657,anonymous,EN-GB,Early career researcher,,Author,,I have used an appraisal tool(s),"If PRISMA counts, I have followed that tool before (and still attempt to).",Very important,"Yes I think it's important to note the software used. But I do think you'll have to be clearer on the 'software' to report. For instance, the 'yes' example for this item is the citation of RStudio. It's fine to cite RStudio (I personally love RStudio) but really, the IDE used is not important, the computational language is. I do not care if the author used RStudio, the basic GUI/IDE that comes with R, Vim, Emacs, or even individual notepad windows + the R console: that is simply a matter of how people use the software. The real software in this example is *R*, the statistical computation language. I highly recommend changing the example as I'm weary of seeing authors cite RStudio yet neglecting R! (By the way, the confusion is very understandable, tons of people mix these up.)",Very important,"This is important, but perhaps additional detail could be given around the packages pertinent to the analysis. I personally use tons of different R packages but citing all of them would be tedious and cluttered (e.g., citing 'dplyr', which is just for manipulating data but not so much the analysis). I do see some authors mix this up on occasion. 
Suggested revision:
""Do the authors report the packages used to conduct the analysis (i.e., the computations, statistical models, and inferences comprising the meta-analysis) within the manuscript or supplementary material? """,Slightly important,"I don't find this item *too* severely important, but I can see it (e.g., 'brms' is still sort of maturing right now so version number could be helpful). But this item is moot if authors share the workflow/code in the supplementary (ideally with, e.g. for R, a `sessionInfo()` dump somewhere). Or maybe that's what this item is suggesting anyways -- apologies.",Extremely important,"I'm a big advocate of this. But this item may need to generalise to those who don't use a computational language (lest we discriminate against spreadsheet warriors). Valid meta-analyses can be done without any scripts at all (not that I would ever do/suggest such a thing). Perhaps the item can emphasise a ""reproducible workflow"" to capture this nuance.",,"It's not clear to me what is meant by 'first model' but maybe I'm missing something. 
I wonder if it might be beneficial to split this item up: as verbal description and as statistical notation. I find the latter to be best when done properly, and usually authors will cover the former in the process anyways. There's a lot of flexibility/permutations allowed within the statement ""multilevel linear mixed-effects"" (by the way I just realised the redundancy in that description). 
However, I do know that not everyone is well-versed in statistical notation and I wouldn't want that to be too strict a burden, just a nice-to-have. As always, code to reproduce the analysis should most often clarify the model(s) used. ",Moderately important,"Justification is clearly important, I'm just not sure if there should always be a strict statement of it. Also, how much of the model has to be justified, exactly? There's a lot when you think about it. E.g.,  one could justify the use of: the normal distribution for the outcome of interest conditional on the mean (why not the Gamma or any other distribution?), the assumption of varying effects (e.g. between-study intercept) coming from a common normal distribution, why a predictor variable is modeled as linear vs. nonlinear vs. semiparametric/smooth, and so on.
Further, what if the justification was really weak? E.g., ""to account for study-specific effects, we used a meta-analytic model"" -- well sure! Put another way, what if the model was weakly justified and there's actually much more that could've been done within the model and that would've been helpful (i.e. so it's justified, just not mentioned) but it was simply overlooked?",Very important,"Perhaps include ""...weighting scheme for effect size estimates *or otherwise account for such weights within the analysis*...""
My thinking is that it might not always be necessary to weight the effect size (i.e. before the statistical model) when you can incorporate the weight into the model itself (e.g. as a measurement error or as an actual weight). ",Very important,"The 'non-independence' could be clarified a bit more -- statistical dependence arises in all sorts of ways within the meta-analysis context. 
Also, the example here is weak/bland, suggest getting more illustrative examples.",Not at all important,"I assume heterogeneity by default so I'm just not that interested in testing for this. Put another way, if I'm going to use varying (aka random) effects in my model anyways because they're more efficient (e.g. Andrew Gelman talks a lot about this), then the test is meaningless. 
According to some, testing for heterogeneity is important when interpreting 'overall effects' from meta-analyses; I can see that. But I'm also never interested in such 'overall effects' in many contexts as it's akin to giving the weather forecast for a continent: effects are *always* conditional, and particularly for environmental sciences, those conditions arise from different studies.
So I wouldn't want to enforce such a test when it's unnecessary.",Extremely important,,Moderately important,"I view all research as biased in some way, we can't help it, so publication bias is sneaking around in virtually any meta-analysis. But I also don't think it's that straightforward to suss out and funnel plots/Eggers tests can't do it all. I'm mixed on this one...
Suggest at least relaxing the ""test or measure"" part as it's not that easily quantified; in its place, some effort to ""discuss or acknowledge"" the publication bias risk and its possible effect on the inferences of the meta-analysis (which is most important of all). ",Moderately important,"In a way, 'sensitivity' is addressed by measures such as cross-validation, it just may not be labelled as such. In any case, 'sensitivity analysis' needs to be clarified for what specific part of the meta-analysis (the dataset, the statistical model, other inputs, the literature search itself even) this applies to.",Extremely important,,Extremely important,,Extremely important,,Extremely important,"I'm very glad to see this item. It's so disappointing how rare meta-analyses in my field actually include data! And it's not even the authors' data, it's someone else's! And it's usually paid for by public funds, so it shouldn't belong to any one individual! I'm hoping this helps things.",Very important,"This is usually pretty helpful. I don't give it 'extremely' important just because there could be some cases where, for brevity's sake, a data description may not be given but if the dataset is available then that may be forgivable (in my opinion).","This isn't that directly quantifiable, but I believe a statement supporting what context(s) the meta-analysis really pertains to would be good. For example, a meta-analysis might be labelled as ""global"" (this is very common in my field) which actually means, the allowable *sources of literature* was global in scope. The actual *data* collected is very often not global -- e.g. studies might be concentrated in N. America, Europe, maybe Oceania, maybe some in Asia, but not at all in Africa. My opinion is that ""global"" is misleading here. What would be better would be to describe what conditions the meta-analysis really cover. For example, if studying responses across major soil orders of the world, report that ""of the 32 world reference soil groups, the dataset compiled here represents 18 soil groups (Table X)"". 
Relatedly, an assessment of *exchangeability* in observations is critical in my opinion. This is in context of multilevel models -- A. Gelman talks a bit about this, as does Richard McElreath. An example of the discussion of this issue in my general field is this paper by Eagle et al. (doi: 10.2134/agronj2017.04.0215). In other words, the observations being compared shouldn't be apples v. oranges.","Don't be too dogmatic about meta-analysis. Encouraging better reporting is good but meta-analyses are broader than we often give it credit for. I think there's a lot of issue with that in the meta-analysis literature. For example, many folks fixate on effect sizes but there's often more ways to analyse data than just through an effect size (and the effect size might harm the analysis in some cases, or just make it less impactful). Dogma leads to formulaic meta-analyses which stifle scientific creativity and critical thinking and which often fail to really progress the science.
Best of luck with this endeavour. If this can be a bit more applicable to the environmental sciences than other tools like PRISMA, then I can see this getting adopted fairly easily, which will be a great benefit to the field of evidence synthesis.",
16/12/2023 3:38,16/12/2023 3:39,IP Address,71.115.219.14,8,41,FALSE,23/12/2023 3:39,R_30nPSNXvoLwwSqJ,,,,,,,anonymous,EN-GB,Middle career researcher,,Author,,No experience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2024 13:33,03/01/2024 14:23,IP Address,149.171.174.131,100,3000,TRUE,03/01/2024 14:23,R_4gNjeb3JE9UDL54,,,,,-33.8715,151.2006,anonymous,EN-GB,PhD student,,"Author,Reviewer",,I have used an appraisal tool(s),CEESAT,Very important,,Very important,,Moderately important,,Extremely important,,Very important,"This item is slightly unclear. Is by ""reporting the model"", you mean reporting the model structure and characteristics? i.e., the response variables, covariates, and random effects? It is of course important, but less so if the code is provided and readers can directly check the model structure and characteristics. Often times, the models are misspecified in the text, and the only way to properly assess the models is to check how they were coded. Some analyses also do not have a ""primary"" model, but many primary models, and it can be hard to comprehensively describe each model in the main text. ",Moderately important,"I am not sure I fully understand this item. Are you asking for a justification as to why this particular type of model or package was used? Or a justification for why some covariates and random effects were fitted? 
In the former, it is often subjective (e.g., using bayesian vs. frequentist is not always easy to justify).
In the latter, more often than not, people fit covariates to address their main hypotheses, and random effects are here to deal with bias. 
I think this question would benefit from more details about what type of justification are meant here, and for what part of the model. ",Extremely important,"Some authors, and I would agree with this definition, would only consider a study a ""meta-analysis"" if effect sizes are weighted; so it is indeed important. 
However, I feel like the phrasing of this item is slightly unclear. More details about what ""weighting scheme"" refers to would be important for people less familiar with these concepts. Phrasing this as ""have authors claimed to weight effect sizes estimates?"" would be clearer too. It might also be important to add the code as a potential place in which we can find this information. ",Extremely important,"The phrasing could be improved here in my opinion, e.g., ""Do the authors report sources of non-independence between effect size estimates...""
More details would be helpful here too. For instance, if authors have used random effects to account for study-specific effects, then they have accounted for non-independence although they haven't specifically mentioned words such as ""non-independence"".",Extremely important,,Moderately important,"Although rare, there may be small meta-analyses without moderators, which will make this question irrelevant. 
Here, inspecting figures and the results section could help know what moderator variables were used, although not specifically mentioned in the methods.
",Very important,,Very important,"I am confused why the item refers to ""sensitivity analysis IN ADDITION to a publication bias test"". These are often very different tests, and should be considered separately.",Extremely important,,Extremely important,,Extremely important,"I could understand why people would not rate this as ""extremely important"" because if people report e.g., the mean, confidence intervals, and heterogeneity, then most of the results are already presented. However, visualising the results is extremely important to see how variable patterns are (which is not necessarily well captured by mean and confidence intervals; though much better by prediction intervals), and this variation cannot be ignored when making inferences.",Extremely important,,Very important,"A word is missing after ""eligible"", I assume the word ""study""? By ""description"" I assume you mean metadata describing each column of the data? ",,I think the questions would greatly benefit from more thorough descriptions and examples. Some of the questions require some prior knowledge of meta-analysis and hence can be prone to errors for people not familiar with certain concepts. Precisely defining each term and giving examples of what is expected would make the tool less susceptible to biases and more standardized across authors.,
08/01/2024 9:18,08/01/2024 9:45,IP Address,14.202.119.123,100,1607,TRUE,08/01/2024 9:45,R_4GCaAHTXuwkpOcI,,,,,-37.8263,145.1503,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer",,I have used an appraisal tool(s),PRISMA,Extremely important,"This is probably provided later on, but I think authors should also provide their meta-analysis code and data as well.",Extremely important,"May require some language specification as some people use ""package"" and ""software"" interchangeably. ",Moderately important,Version number isn't terribly important if the authors also provide code and data.,Extremely important,"I'm not sure if ""report the relevant code"" is the right terminology. Perhaps ""provide"" or ""include"". Otherwise, the wording seems fine and this, along with the data, are the most important aspects.",Moderately important,"I don't use statistical notation myself, so I don't really care about their presentation. The code is much more useful.",Very important,"Could perhaps use some specificity. E.g., why did the authors use fixed/random effects/REML, etc). How did they harmonise across studies, e.g., where one paper used a continuous exposure measure while others used categorical, or one paper used Odds Ratios and another used Relative Risk. ",Very important,,Moderately important,"Seems important but I'm not too clued up on this aspect. Does this refer to results from the same study/paper? Normally, I would choose only one result if there is dependence between them.",Very important,"Could be useful to provide examples, like I2.",Moderately important,"Not all meta-analyses will have meta-regressions, so question should have an ""if applicable"".",Extremely important,Essential; no further comment.,Slightly important,"Doesn't necessarily apply to all meta-analyses, so should have an ""if applicable"".",Extremely important,Essential. No further comment.,Very important,"Important, but probably not as important as the number of studies.",Very important,No additional comment.,Extremely important,"Absolutely essential. Should also be provided in raw (i.e., direct from manuscript in original format) and harmonised formats, if possible.",,Not sure what this question is asking. Is it a tabled summaries of results?,"As I've noted elsewhere, it is critical for meta-analyses to report on harmonisation of data given the heterogeneity in study designs and reporting.","It may bias results or show undue prestige for certain software/packages/stats, but it may be useful to provide examples in some of the questions, e.g., ""R programming language"", ""metafor package"", ""I2 statistic"".",
08/01/2024 11:22,08/01/2024 11:27,IP Address,58.47.143.7,100,271,TRUE,08/01/2024 11:27,R_4hLNiHvt7N2J8xZ,,,,,34.7599,113.6459,anonymous,EN-GB,Middle career researcher,,Author,,I have used an appraisal tool(s),,Very important,,Very important,,Very important,,Very important,,Very important,,Very important,,Very important,,Very important,,Very important,,Very important,,Slightly important,,Moderately important,,Slightly important,,Slightly important,,Very important,,Very important,,Very important,,,,
08/01/2024 9:44,08/01/2024 13:49,IP Address,14.201.126.39,100,14681,TRUE,08/01/2024 13:49,R_4G03l3g8NQANkjv,,,,,-33.8399,151.0583,anonymous,EN-GB,Middle career researcher,,Reviewer,,I have used an appraisal tool(s),"JBI, CASP, BMJ Appraisal Tool",Extremely important,This is an important piece of information that the reviewer should know when assessing the quality of the reported information.,Extremely important,"When reporting the software, it is important to report both the package and the version numbers to ensure latest and appropriate tools have been used in the analysis.",Extremely important,"When reporting the software, it is important to report both the package and the version numbers to ensure latest and appropriate tools have been used in the analysis.",Very important,"Even though this may not be considered as compulsory information during publication, reporting these provide transparent information the analysis process which is helpful in assessment.",Extremely important,,Moderately important,,Extremely important,,Moderately important,,Extremely important,,Very important,,Very important,,Moderately important,,Extremely important,,Very important,,Very important,,Very important,,Moderately important,I consider this as not very important when assessing the reporting quality but adding this information will improve the transparency of the review methodology.,"There are no criteria to assess the reporting quality on article selection and the review process which are two important steps in developing a meta-analysis. I am not sure whether this tool is limited to the data analysis process. However, if the tool is developed to assess the reporting quality of a meta-analysis, it would be worth to include criteria to assess the article selection and review process as well.",This is a great initiative considering the absence of a comprehensive reporting quality appraisal tool for environmental sciences.,
08/01/2024 15:08,08/01/2024 15:13,IP Address,14.139.252.50,100,276,TRUE,08/01/2024 15:13,R_4Hr2AfESexZk4sp,,,,,28.6542,77.2373,anonymous,EN-GB,Middle career researcher,,"Author,Reviewer",,I have used an appraisal tool(s),I have used metfor package in r and estimated effect size,Very important,I it important report software to assess the quality of results,Very important,,Moderately important,,Slightly important,,Extremely important,,Extremely important,,Extremely important,,Very important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,Extremely important,,,,
